zuj,orp,cnt,x,y,name
550353,3109,264,1164126.6495075752,805761.2818560601,Lenora
539104,2105,533,1069243.1861726064,751989.7272983108,Bojanovice
555045,4103,135,1006888.6446666669,856685.5684444441,Božičany
561452,6110,57,1144152.2385964917,698355.6080701754,Stojčín
596531,6108,204,1121792.0930882345,632000.6320098044,Radešínská Svratka
568961,7105,171,1114930.0670175434,565069.3512280702,Vilémov
539082,2103,445,1029745.4721797752,734786.6383146066,Zlonín
552372,7112,517,1098901.2178529974,559332.6531141204,Medlov
548316,6102,76,1109526.598552632,671443.7386842103,Michalovice
581968,6201,512,1144350.5005273428,600279.1751562502,Lipůvka
544604,5109,66,988606.3677272728,686142.9246969696,Žďárek
566888,3213,78,1052840.737692308,856903.1810256416,Olbramov
569771,7107,76,1129714.215131579,538397.240394737,Suchonice
539619,4102,64,1022566.4076562497,878121.85296875,Tuřany
566381,4216,157,1015392.8327388534,804054.3745859873,Libořice
552381,7112,264,1093275.331287879,556274.3106818184,Nová Hradečná
593427,6205,183,1170939.0200546451,566940.281420765,Nevojice
554162,6202,69,1120683.0785507243,606481.4031884059,Crhov
533335,2108,177,1066826.8821468933,777038.8584180789,Lhotka
535915,3102,35,1151325.9125714286,749848.7754285715,Vlkov
572161,5304,738,1075943.075731707,666576.440596206,Ronov nad Doubravou
599808,8112,1852,1122514.145577756,482257.87112850946,Příbor
559482,3206,230,1032022.0915217387,819675.5878695647,Tis u Blatna
546399,3201,90,1087350.3995555558,799434.1837777777,Míšov
549657,3108,198,1107862.6114141403,771215.117171717,Nevězice
530913,2125,165,1094963.3195757568,712134.7480000001,Vracovice
581828,6201,346,1150444.6095086713,587118.5497109826,Křtiny
552356,7110,154,1105684.7671428572,544802.7995454544,Babice
561801,6103,101,1115792.060990099,683346.397128713,Bystrá
544621,7210,212,1140946.1341509433,504241.50127358496,Police
576310,5208,82,1060214.1213414636,613347.9754878049,Chleny
588261,6112,34,1155061.4023529412,678494.2897058823,Zvolenovice
599689,8115,775,1133556.535664516,489422.4990193547,Mořkov
570656,5205,417,1046160.5294484406,648296.8838848918,Praskačka
564745,4211,240,1003212.7667500001,746480.2185416671,Dobříň
592412,7207,540,1184722.1372037039,543938.9204444442,Nedakonice
529745,2101,199,1070229.8112060295,720779.1499497487,Hvězdonice
535885,7113,128,1086789.5164843746,578080.8777343748,Hoštejn
532568,2125,144,1094700.8852777774,698582.1697916667,Bernartice
530727,7113,267,1086370.41,563663.7950187271,Brníčko
564435,5109,161,993873.1996273291,691560.0376397517,Svijanský Újezd
571253,5304,196,1084500.9009693873,645655.8363775507,Ctětín
561975,6110,103,1129288.2416504857,693768.8847572814,Zajíčkov
571385,5304,1613,1070295.0003595792,656494.5347551139,Heřmanův Městec
577707,5107,264,992115.9326136363,675251.2448863635,Záhoří
565580,2115,97,1004000.6090721651,709973.0736082476,Plužná
547450,7109,146,1127303.4166438354,531265.2143835615,Výkleky
542172,3205,103,1095903.104271845,832505.2830097086,Červené Poříčí
551473,3101,269,1108519.7491449802,784752.6636802965,Myštice
583693,6208,277,1175260.2090974727,608843.8189169674,Pravlov
547131,8122,111,1101313.07,514990.9124324323,Svatoňovice
537098,2119,140,1041647.3771428566,678528.0676428567,Dlouhopolsko
552704,3112,1100,1108367.2858272714,723478.2579999988,Mladá Vožice
557731,3212,392,1079592.2288265303,842948.054948979,Hradec
509078,3105,263,1158485.2915209117,722912.0465399236,Plavsko
577324,5109,216,996487.5965277781,686393.3031018518,Modřišice
599239,6110,74,1126766.3639189193,695917.7562162165,Vokov
540307,3207,60,1106479.1933333338,809037.9676666668,Chlumy
540552,2123,668,1094682.5447904186,760676.6498802396,Krásná Hora nad Vltavou
579661,5214,357,1006859.42515406,634286.397619047,Staré Buky
599387,2125,215,1088508.1616744178,703030.9543720926,Soutice
543098,7212,303,1172422.548481849,496136.78933993395,Lačnov
587231,6112,25,1157482.852,685231.7100000002,Zadní Vydří
561398,5101,157,996747.532611465,714898.4689171975,Bezděz
586765,6210,1750,1189733.4068171433,556696.8227771429,Vracov
585041,6207,455,1194004.5360219788,580531.3432527473,Vrbice
552518,8106,327,1121912.1549847089,461435.0657798165,Nošovice
550485,3109,104,1148939.0894230774,797155.150673077,Radhostice
581771,6202,57,1132099.8522807022,606006.1808771931,Kozárov
588768,7203,1012,1159700.5251284582,554007.3997529644,Morkovice-Slížany
554952,5302,132,1090192.8633333333,631309.8054545454,Otradov
544833,6106,60,1177448.753333333,675083.8500000001,Bačkovice
512745,8117,252,1102290.0204761904,489498.05623015866,Těškovice
540641,3209,103,1074662.5275728155,812611.8318446601,Mokrouše
565377,2121,44,1039729.5479545455,796852.2700000003,Malinová
550540,3109,511,1150369.8528962815,783309.7691389432,Strunkovice nad Blanicí
551139,3117,148,1147129.5379054046,775921.096554054,Chelčice
587516,6114,78,1131245.8048717952,650822.3453846154,Meziříčko
533777,2106,206,1051364.5026213594,712811.2090776698,Tuchoraz
588121,6105,372,1120748.4798118277,675897.9098387094,Větrný Jeníkov
539015,2103,308,1030012.3846753237,742343.4530519482,Vodochody
594369,6220,208,1193091.6784134624,616885.0025000002,Litobratřice
530263,2101,723,1070827.981438452,729276.7799999997,Nespeky
590088,7103,296,1124039.7000675676,574055.1164527024,Suchdol
576972,5107,150,1002794.6593333331,664101.9303333333,Bělá
591866,6113,194,1159504.8748453595,641058.652835051,Třebenice
542768,7212,772,1159109.9260362694,491720.84948186466,Hovězí
598411,2120,166,1079898.0378313255,780057.7289759032,Lhota u Příbramě
596884,6101,386,1124497.476088082,614051.5961139898,Štěpánov nad Svratkou
584215,6214,504,1155362.5002579363,620705.5637698415,Zbraslav
533475,2110,148,1062172.3176351348,684960.7980405407,Libenice
530212,2125,702,1101759.9314957256,715020.6110826205,Načeradec
587427,6105,189,1129300.464232804,661223.2416931216,Kozlov
532100,2109,122,1027810.8562295086,753920.2756557378,Blevice
597449,8114,469,1050559.0558848616,520490.56311300653,Jindřichov
564931,4208,83,997426.8806024097,767166.0396385543,Chodovlice
584631,6204,849,1205981.4049941113,588884.3385394586,Lednice
571440,5302,355,1088681.822140846,639976.0836901407,Holetín
592641,7208,382,1193819.713481675,520542.55426701606,Suchá Loz
574864,5309,131,1066152.7770992361,652215.9561068701,Čepí
598585,2121,197,1045594.3701522837,786580.2833502535,Nezabudice
590207,7108,218,1141948.966009174,557418.3304587157,Vřesovice
564826,2106,127,1051353.4454330713,713972.7462204726,Vrátkov
581445,6201,161,1150765.6608695649,585005.2197515524,Bukovina
590983,6106,58,1155468.0979310344,665690.4308620692,Lesná
594890,6220,758,1184202.1302638522,658676.6873087083,Štítary
588733,7203,227,1154355.138370044,543826.7381938329,Lutopecny
573469,5207,239,1020689.5081589955,670342.8543933054,Slatiny
565571,2115,276,1027703.4898188399,701219.947173913,Vlkava
553361,3110,127,1139841.3874803144,743297.9170078738,Zálší
560596,4104,113,993176.298938053,865368.6990265485,Přebuz
569500,8119,467,1098318.7623982865,486198.30064239807,Horní Lhota
536521,7111,475,1063242.5288631574,559444.9090947373,Jindřichov
572608,5307,101,1081775.0247524753,616328.4493069308,Nová Sídla
540226,7111,701,1066042.169386591,552444.2068188303,Loučná nad Desnou
581500,6202,190,1127266.5156842105,608174.6593157897,Černovice
584843,6213,414,1186310.189251207,603424.4251449277,Přibice
588008,6105,133,1121967.2565413527,678324.3968421057,Šimanov
570184,5205,132,1043387.3884090908,661070.8788636359,Kosičky
560189,3211,128,1073678.2391406242,792638.4857031252,Těně
546216,6104,112,1101847.835446428,655723.1614285717,Jitkov
594903,6213,103,1181765.4012621364,612863.1999029126,Šumice
593061,6219,257,1154097.8769260698,564277.1836964982,Hoštice-Heroltice
572845,5309,52,1061193.2207692307,639187.5840384614,Lány u Dašic
547859,5304,56,1073814.948035714,637942.9298214285,Zájezdec
